playerDisplayName,playerFirstName,playerLastName,playerPrimaryPosition,sessionTitle,sessionType,sessionDayOfWeek,sessionWeekNo,sessionEndTime,sessionStartTime,sessionDate,drillTitle,drillStartTime,drillEndTime,drillDate,totalTime,distanceTotal,distancePerMin,highSpeedRunningAbs,hsrAbsPerMin,maxSpeed,playerMaxSpeed,accelerationsAbs,accelImpulseTotal,accelsPerMinAbs,maxAcceleration,playerMaxAccel,decelerationsAbs,decelsPerMinAbs,decelsPerMinRel,maxDeceleration,playerMaxDecel,hmld,effortsNumber,hmldPerMin,dynamicLoadAnt,dynamicLoadLat,dynamicLoadVert,hrexertion,hrLoad,maxHeartrate,stepBalance,DrillTitle_Clean,Period15,Half,GameKey,DrillOrder,Home_Team_CLEAN,Away_Team_CLEAN,sessionDate_clean,DateKey,Home_Team_STD,Away_Team_STD,sessionTitle_STD
49 Stajic,Nikola,Stajic,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd half,7:01:58PM,7:53:16PM,11/8/2025,51.3,4809.33,93.74,137.67,2.68,25.42,34.34,34,80.82,0.66,4.91,6.25,43,0.84,0.84,7.34,9.14,777.39,96,15.15,21.76,20.57,41.56,204.93,202.73,187,0.05,2nd Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
49 Stajic,Nikola,Stajic,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,45-60,7:02:02PM,7:17:03PM,11/8/2025,15.03,1558.32,103.69,22.95,1.53,24.06,34.34,8,86.73,0.53,4.21,6.25,15,1,1,7.34,9.14,235.55,33,15.67,7.58,7.2,14.28,63.53,61.78,187,0.07,45-60,45-60,Second Half,20250811|PANETOLIKOS|LARISSA,4,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
49 Stajic,Nikola,Stajic,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,60-75,7:17:03PM,7:32:18PM,11/8/2025,15.25,1545.56,101.36,22.41,1.47,25.42,34.34,11,84.88,0.72,4.73,6.25,16,1.05,1.05,5.36,9.14,250.35,33,16.42,6.69,6.16,12.9,66.88,64.14,185,0.04,60-75,60-75,Second Half,20250811|PANETOLIKOS|LARISSA,5,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
49 Stajic,Nikola,Stajic,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,75-90,7:30:40PM,7:49:05PM,11/8/2025,18.41,1459.37,79.26,82.5,4.48,25.42,34.34,13,71.48,0.71,4.91,6.25,11,0.6,0.6,6.63,9.14,248.2,28,13.48,6.44,6.13,12.42,62.49,65.25,183,0.02,75-90,75-90,Second Half,20250811|PANETOLIKOS|LARISSA,6,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
49 Stajic,Nikola,Stajic,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd Half ET,7:49:05PM,7:53:30PM,11/8/2025,4.42,357.43,80.9,9.81,2.22,22.47,34.34,3,73.28,0.68,3.79,6.25,2,0.45,0.45,5.9,9.14,64.84,5,14.67,1.53,1.53,2.93,18.74,18.6,181,0.09,2nd Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,Entire Session,6:00:50PM,7:53:30PM,11/8/2025,112.66,9920.68,88.06,270.39,2.4,31.22,34.98,54,76.17,0.48,7.51,6.25,53,0.47,0.47,7.44,7.05,1364.49,162,12.11,40.69,32.89,75.05,373.03,405.24,186,-0.02,Entire Session,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025, 1st Half,6:00:53PM,6:47:17PM,11/8/2025,46.41,4876.49,105.07,173.3,3.73,31.22,34.98,25,88.2,0.54,4.58,6.25,27,0.58,0.58,4.94,7.05,710.28,77,15.3,20.25,16.14,36.93,203.43,197.68,186,-0.03,1st Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-Jan,6:00:53PM,6:16:28PM,11/8/2025,15.59,1801.08,115.57,104.37,6.7,31.22,34.98,8,93.52,0.51,3.93,6.25,8,0.51,0.51,4.94,7.05,285.71,26,18.33,7.73,6.18,14,80.47,71.22,185,-0.03,0-15,0-15,First Half,20250811|PANETOLIKOS|LARISSA,1,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-30 ,6:16:28PM,6:31:42PM,11/8/2025,15.24,1526.04,100.11,39,2.56,25.55,34.98,6,83.52,0.39,3.97,6.25,7,0.46,0.46,3.67,7.05,206.38,26,13.54,6.03,4.75,11.11,62.46,63.04,186,-0.01,15-30,15-30,First Half,20250811|PANETOLIKOS|LARISSA,2,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,30-45 ,6:30:45PM,6:46:16PM,11/8/2025,15.51,1547.34,99.74,29.92,1.93,25.3,34.98,10,88.55,0.64,4.58,6.25,12,0.77,0.77,4.65,7.05,224.23,25,14.45,6.59,5.32,12,57.82,61.75,178,-0.06,30-45,30-45,First Half,20250811|PANETOLIKOS|LARISSA,3,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,1st Half ET,6:46:16PM,6:47:17PM,11/8/2025,1.02,62.17,61.05,0,0,8.42,34.98,0,52.22,0,0.64,6.25,0,0,0,1.01,7.05,0,0,0,0.15,0.13,0.26,4.45,4.39,172,-0.12,1st Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd half,7:01:58PM,7:53:30PM,11/8/2025,51.53,4834.15,93.82,97.09,1.88,25.57,34.98,26,79,0.5,4.84,6.25,24,0.47,0.47,6.19,7.05,645.73,84,12.53,19.34,15.71,36.48,154.56,182.45,178,-0.01,2nd Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,45-60,7:02:02PM,7:17:03PM,11/8/2025,15.03,1550.75,103.19,20.91,1.39,25.57,34.98,6,83.68,0.4,4.09,6.25,7,0.47,0.47,4.85,7.05,214.62,36,14.28,6.23,5.06,11.92,50.47,56.19,178,-0.02,45-60,45-60,Second Half,20250811|PANETOLIKOS|LARISSA,4,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,60-75,7:17:03PM,7:32:18PM,11/8/2025,15.25,1485.76,97.44,28.7,1.88,24.64,34.98,6,81.28,0.39,4.5,6.25,8,0.52,0.52,5.02,7.05,178.91,23,11.73,5.81,4.72,11.1,43.77,53.59,172,0.02,60-75,60-75,Second Half,20250811|PANETOLIKOS|LARISSA,5,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,75-90,7:30:40PM,7:49:05PM,11/8/2025,18.41,1506.58,81.82,29.05,1.58,23.7,34.98,10,71.82,0.54,4.84,6.25,9,0.49,0.49,6.19,7.05,193.37,21,10.5,6.11,4.95,11.26,47.46,59.95,173,-0.03,75-90,75-90,Second Half,20250811|PANETOLIKOS|LARISSA,6,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
16 Shelis,Christos,Shelis,Central Defender,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd Half ET,7:49:05PM,7:53:30PM,11/8/2025,4.42,390.8,88.45,18.43,4.17,22.69,34.98,4,74.2,0.91,3.85,6.25,0,0,0,2.96,7.05,66.5,5,15.05,1.58,1.26,2.94,16.82,17.95,174,-0.02,2nd Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,Entire Session,6:00:50PM,7:53:30PM,11/8/2025,112.66,10749.53,95.42,819.22,7.27,31.02,32.8,72,76.28,0.64,5.6,6.57,74,0.66,0.66,8.74,6.95,2092.58,206,18.57,47.12,39.23,77.88,27.83,34.14,156,-0.04,Entire Session,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025, 1st Half,6:00:53PM,6:47:17PM,11/8/2025,46.41,5431.21,117.02,377.6,8.14,27.85,32.8,40,90.24,0.86,5.6,6.57,41,0.88,0.88,6.83,6.95,1133.88,120,24.43,24.92,20.11,39.88,10.66,6.31,134,-0.02,1st Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-Jan,6:00:53PM,6:16:28PM,11/8/2025,15.59,1875.57,120.34,124.71,8,25.14,32.8,8,93.07,0.51,4.11,6.57,13,0.83,0.83,6.83,6.95,391.1,40,25.09,9.05,7.07,14.11,4.29,0,80,0,0-15,0-15,First Half,20250811|PANETOLIKOS|LARISSA,1,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-30 ,6:16:28PM,6:31:42PM,11/8/2025,15.24,1635.63,107.3,102.42,6.72,27.85,32.8,15,86.31,0.98,5.6,6.57,11,0.72,0.72,6.06,6.95,341.26,39,22.39,7.67,6.22,12.18,2.71,0.46,134,-0.03,15-30,15-30,First Half,20250811|PANETOLIKOS|LARISSA,2,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,30-45 ,6:30:45PM,6:46:16PM,11/8/2025,15.51,1911.43,123.21,152.18,9.81,25.44,32.8,18,91.31,1.16,5.58,6.57,17,1.1,1.1,5.25,6.95,417.15,41,26.89,8.38,6.91,13.75,3.8,6,134,-0.04,30-45,30-45,First Half,20250811|PANETOLIKOS|LARISSA,3,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,1st Half ET,6:46:16PM,6:47:17PM,11/8/2025,1.02,71.65,70.36,0,0,12.64,32.8,0,51.11,0,1.26,6.57,0,0,0,1.79,6.95,1.35,0,1.32,0.16,0.12,0.27,0.17,0.28,134,-0.07,1st Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd half,7:01:58PM,7:53:16PM,11/8/2025,51.3,4952.3,96.53,441.63,8.61,31.02,32.8,28,78.39,0.55,4.84,6.57,30,0.58,0.58,8.74,6.95,944.19,85,18.4,20.83,17.9,35.78,12.69,20.67,156,-0.05,2nd Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,45-60,7:02:02PM,7:17:03PM,11/8/2025,15.03,1576.11,104.88,103.07,6.86,28.67,32.8,7,84.76,0.47,4.32,6.57,12,0.8,0.8,5.18,6.95,271.45,29,18.06,6.86,5.76,11.9,3.64,5.83,134,-0.05,45-60,45-60,Second Half,20250811|PANETOLIKOS|LARISSA,4,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,60-75,7:17:03PM,7:32:18PM,11/8/2025,15.25,1693.51,111.06,185.94,12.19,31.02,32.8,12,82.55,0.79,4.81,6.57,11,0.72,0.72,6.52,6.95,370.8,28,24.32,7.01,6.17,12.23,4.17,6.72,156,-0.04,60-75,60-75,Second Half,20250811|PANETOLIKOS|LARISSA,5,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,75-90,7:32:12PM,7:49:05PM,11/8/2025,16.9,1290.04,76.36,61.28,3.63,28.42,32.8,8,69.85,0.47,4.84,6.57,5,0.3,0.3,8.74,6.95,196.53,23,11.63,5.43,4.66,9.06,4.48,7.46,131,-0.06,75-90,75-90,Second Half,20250811|PANETOLIKOS|LARISSA,6,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
15 Manrique,Christian ,Manrique,Full Back,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd Half ET,7:49:05PM,7:53:30PM,11/8/2025,4.42,406.54,92.01,91.34,20.67,28.15,32.8,1,74.04,0.23,3.42,6.57,2,0.45,0.45,4.69,6.95,105.41,5,23.86,1.57,1.35,2.68,0.74,1.23,131,-0.11,2nd Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,Entire Session,6:00:50PM,7:53:30PM,11/8/2025,112.66,9257.69,82.17,622.79,5.53,29.11,33.36,81,62.06,0.72,5.5,6.26,82,0.73,0.73,7.75,7.3,1943.36,207,17.25,42.32,40.05,83.53,29.69,0,80,0.05,Entire Session,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025, 1st Half,6:00:53PM,6:47:17PM,11/8/2025,46.41,5539.55,119.35,497.8,10.73,29.11,33.36,49,86.63,1.06,5.5,6.26,54,1.16,1.16,6.31,7.3,1301.68,133,28.05,26.47,24.8,52.31,12.23,0,80,0.04,1st Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-Jan,6:00:53PM,6:16:28PM,11/8/2025,15.59,1890.61,121.31,127.34,8.17,28.99,33.36,18,87.8,1.15,3.91,6.26,15,0.96,0.96,4.57,7.3,409.84,46,26.3,9.9,8.9,19.03,4.11,0,80,0.04,0-15,0-15,First Half,20250811|PANETOLIKOS|LARISSA,1,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-30 ,6:16:28PM,6:31:42PM,11/8/2025,15.24,1774.9,116.44,176.54,11.58,29.11,33.36,15,85.44,0.98,5.5,6.26,19,1.25,1.25,5.55,7.3,436.66,39,28.65,8.18,7.76,16.35,4.02,0,80,0.05,15-30,15-30,First Half,20250811|PANETOLIKOS|LARISSA,2,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,30-45 ,6:30:45PM,6:46:16PM,11/8/2025,15.51,1855.94,119.64,193.91,12.5,28.05,33.36,16,86.17,1.03,5.36,6.26,20,1.29,1.29,6.31,7.3,456.76,48,29.44,8.4,8.13,16.87,4.09,0,80,0.03,30-45,30-45,First Half,20250811|PANETOLIKOS|LARISSA,3,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,1st Half ET,6:46:16PM,6:47:17PM,11/8/2025,1.02,77.3,75.91,0,0,11.11,33.36,0,65.94,0,2.01,6.26,0,0,0,2.42,7.3,0.51,0,0.5,0.25,0.21,0.48,0.27,0,80,-0.09,1st Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd half,7:01:58PM,7:29:01PM,11/8/2025,27.05,2935.43,108.53,117.91,4.36,25.92,33.36,26,82.46,0.96,5.3,6.26,24,0.89,0.89,6.18,7.3,567.01,66,20.96,13.01,12.48,26.53,7.13,0,80,0.07,2nd Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,45-60,7:02:02PM,7:17:03PM,11/8/2025,15.03,1635.31,108.82,67.26,4.48,25.92,33.36,17,81.89,1.13,5.3,6.26,16,1.06,1.06,6.18,7.3,298.86,35,19.89,7.36,7.11,15.02,3.96,0,80,0.08,45-60,45-60,Second Half,20250811|PANETOLIKOS|LARISSA,4,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,60-75,7:17:03PM,7:29:01PM,11/8/2025,11.96,1298.28,108.57,50.65,4.24,24.31,33.36,9,83.41,0.75,4.8,6.26,8,0.67,0.67,5.08,7.3,268.15,31,22.42,5.64,5.36,11.5,3.15,0,80,0.06,60-75,60-75,Second Half,20250811|PANETOLIKOS|LARISSA,5,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,Entire Session,6:01:28PM,7:53:30PM,11/8/2025,112.02,8094,72.25,606.26,5.41,32.89,33.44,79,61.33,0.71,7.76,6.13,62,0.55,0.55,6.67,7.16,1519.26,160,13.56,32.3,28.88,77.06,440.67,381.54,187,-0.02,Entire Session,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025, 1st Half,6:01:28PM,6:47:17PM,11/8/2025,45.82,4849.82,105.85,370.42,8.08,31.64,33.44,52,86.73,1.13,5.29,6.13,43,0.94,0.94,6.67,7.16,954.69,102,20.84,18.83,16.32,46.44,260.88,215.59,187,-0.01,1st Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-Jan,6:01:28PM,6:16:28PM,11/8/2025,14.99,1783.18,118.96,138.17,9.22,26.52,33.44,16,96.27,1.07,5.13,6.13,12,0.8,0.8,6.4,7.16,323.25,39,21.56,6.97,5.96,18.05,84.12,70.35,183,-0.01,0-15,0-15,First Half,20250811|PANETOLIKOS|LARISSA,1,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,15-30 ,6:16:28PM,6:31:42PM,11/8/2025,15.24,1427.31,93.64,111.3,7.3,31.64,33.44,20,81,1.31,5.29,6.13,19,1.25,1.25,6.67,7.16,284.64,29,18.67,5.88,5.17,13.79,94.32,74.01,187,0,15-30,15-30,First Half,20250811|PANETOLIKOS|LARISSA,2,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,30-45 ,6:30:45PM,6:46:16PM,11/8/2025,15.51,1596.33,102.9,105.23,6.78,27.7,33.44,16,82.6,1.03,5.29,6.13,11,0.71,0.71,5.01,7.16,336.94,34,21.72,5.87,5.04,14.36,80.6,70.25,182,-0.01,30-45,30-45,First Half,20250811|PANETOLIKOS|LARISSA,3,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,1st Half ET,6:46:16PM,6:47:17PM,11/8/2025,1.02,81.25,79.79,16.86,16.56,26.15,33.44,1,57.67,0.98,3.07,6.13,1,0.98,0.98,4.17,7.16,24.06,1,23.62,0.36,0.36,0.63,4.62,4.42,174,0.06,1st Half ET,ET,ET,20250811|PANETOLIKOS|LARISSA,7,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,2nd half,7:01:58PM,7:29:01PM,11/8/2025,27.05,2710,100.19,218.15,8.07,28.9,33.44,23,79.37,0.85,5.63,6.13,15,0.55,0.55,5.14,7.16,515.82,52,19.07,10.64,9.83,25.95,140.39,120.18,185,-0.03,2nd Half,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,45-60,7:02:02PM,7:17:03PM,11/8/2025,15.03,1563.14,104.01,123.58,8.22,28.9,33.44,17,81.3,1.13,5.45,6.13,10,0.67,0.67,5.14,7.16,321.59,32,21.4,6.34,5.71,15.24,78.84,65.69,185,-0.02,45-60,45-60,Second Half,20250811|PANETOLIKOS|LARISSA,4,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,60-75,7:17:03PM,7:29:01PM,11/8/2025,11.96,1145.8,95.82,94.57,7.91,25.01,33.44,6,77.31,0.5,5.63,6.13,5,0.42,0.42,4.3,7.16,194.23,20,16.24,4.3,4.12,10.71,61.48,54.37,180,-0.06,60-75,60-75,Second Half,20250811|PANETOLIKOS|LARISSA,5,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
71  Konrad,Michalac,Konrad,Winger,Panetolikos - Larissa,Match Day,Saturday,45,7:53:30PM,6:00:50PM,11/8/2025,Entire Session,6:00:57PM,7:53:30PM,11/8/2025,112.54,10084.6,89.61,801.1,7.12,33.55,36.28,77,72.52,0.68,9.86,4.5,55,0.49,0.49,7.19,4.33,2099.13,219,18.65,44.84,49.01,94.05,227.85,251.5,193,0.06,Entire Session,,,20250811|PANETOLIKOS|LARISSA,,PANETOLIKOS,LARISSA,8/11/2025,20250811,PANETOLIKOS,LARISSA,PANETOLIKOS - LARISSA
